method,qa_pairs,ir_time,generate_time,bert_score,rouge1_score,rougeL_score
rag_openai_1,1536,0.48759751953184605,0.5610068612731993,0.6973182225874552,0.5997461577327948,0.5985474143465515
method,qa_pairs,ir_time,generate_time,bert_score,rouge1_score,rougeL_score
rag_openai_3,1536,0.49275124616300064,0.913874350177745,0.7431503656995725,0.6541081357054134,0.6516820582142316
method,qa_pairs,ir_time,generate_time,bert_score,rouge1_score,rougeL_score
rag_openai_5,1536,0.4736766826050977,1.3779023247770965,0.7322399777064371,0.6371534877566405,0.6351856216171292
method,qa_pairs,ir_time,generate_time,bert_score,rouge1_score,rougeL_score
rag_openai_10,1536,0.4824767589258651,2.612861254097273,0.7307717368215284,0.6361609918557195,0.6338202481087258
method,qa_pairs,ir_time,generate_time,bert_score,rouge1_score,rougeL_score
rag_bm25_1,1536,0.0007298292281726996,0.5187472080190977,0.6591763645804652,0.5455251623424037,0.5436999777372711
method,qa_pairs,ir_time,generate_time,bert_score,rouge1_score,rougeL_score
rag_bm25_3,1536,0.0008696224540472031,0.6528242165222764,0.7546420257082597,0.672609231531668,0.6711123523980701
method,qa_pairs,ir_time,generate_time,bert_score,rouge1_score,rougeL_score
rag_bm25_5,1536,0.000981602817773819,0.8601271562899152,0.7633184189738434,0.6793678587965525,0.6780983600661163
method,qa_pairs,ir_time,generate_time,bert_score,rouge1_score,rougeL_score
rag_bm25_10,1536,0.0012563667260110378,1.5202206953739126,0.7457980945558423,0.6572221198849814,0.654924952353439
method,qa_pairs,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score
kvcache_withCAG,1536,0.0005301288329064846,1.268894633743912,0.7820802906492949,0.6689900252905784,0.6669822096108876
method,qa_pairs,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score
kvcache_noCAG,1536,0.3589380847600599,25.511458034471918,0.7763129513708312,0.6707851025922329,0.668456228486015
