idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,1927,1927,0.3044295310974121,4.412544250488281,1.0
1,"Leslie Dixon, Bruna Papandrea, Arnon Milchan, Reese Witherspoon, Ceán Chaffin, and Joshua Donen.","John Marcus ""Scoot"" McNairy",0.6383991241455078,3.9011483192443848,0.2580447793006897
2,Musician.,singer,0.5488059520721436,2.177962064743042,0.6593619585037231
3,The Todd Bertuzzi–Steve Moore incident.,The Todd Bertuzzi–Steve Moore incident,0.40126872062683105,2.6792333126068115,0.9854790568351746
4,Steve.,Lester,0.4108717441558838,1.8865034580230713,0.2890118956565857
5,Vinny Appice.,Heaven & Hell,4.041667461395264,2.360330581665039,0.17996397614479065
6,"No, they are not both from Great Britain. Gloria is a Croatian magazine, and Chat is a British magazine.",no,0.4818434715270996,3.11228084564209,0.1183975338935852
7,Richard Hagopian was a musician.,Richard Avedis Hagopian,0.3282449245452881,2.559556484222412,0.75977623462677
8,Max Brooks.,Max Brooks,0.44245409965515137,2.164233684539795,0.9824567437171936
9,"February 11, 1802",February 11,3.3796560764312744,2.5402698516845703,0.5787043571472168
10,Lamiaceae.,Lamiaceae,0.5397262573242188,1.933258056640625,0.9799255132675171
11,1999,"November 6, 1979",0.2574326992034912,2.1888720989227295,0.4553946554660797
12,The United States.,Sweden,0.5942151546478271,2.3526246547698975,0.5037236213684082
13,Wonder Girls.,Wonder Girls,0.65682053565979,2.286036729812622,0.9683195352554321
14,The Night Of.,The Night Of,0.37622618675231934,2.2196497917175293,0.9598115682601929
15,Yes.,yes,0.3698856830596924,2.1253397464752197,0.836855947971344
