idx,generated_response,ground_truth,load_knowledge_time,generate_time
0, Viva!,Viva!,0.04734683036804199,8.049417972564697
1, Yes.,yes,0.1079258918762207,7.933013677597046
2, The Great Khali,The Great Khali,0.09666228294372559,8.169074296951294
3, The Secret Life of Us.,The Secret Life of Us,0.048571109771728516,8.416081428527832
4, North Kansas City,"Overland Park, Kansas",0.1215212345123291,8.010723352432251
5, 1933,1900,0.05507206916809082,8.035801649093628
6, Pizza.,pizza,0.051468610763549805,7.895301342010498
7, Once Upon a Time in a Battlefield,Welcome to Dongmakgol,0.06121969223022461,8.539457559585571
8, French.,Arabic,0.05018210411071777,7.885182619094849
9, Danica McKellar,Danica McKellar,0.05697965621948242,8.164268255233765
10, Tennis.,tennis,0.05008363723754883,7.894413232803345
11, Black Death.,Black Death,0.05945587158203125,8.046032905578613
12, Verbascum.,Verbascum,0.05026507377624512,8.15329360961914
13, 4 years,2015 until 2017,0.08176565170288086,8.041577816009521
14, Millennium Dance Complex,no,0.04807615280151367,8.018316268920898
15, 1979,1979,0.09849071502685547,8.029331922531128
