idx,generated_response,ground_truth,reset_cache_time,generate_time
0, Guatemala,Guatemala,0.0004832744598388672,0.302675724029541
1, Los Angeles.,Los Angeles,0.0005013942718505859,0.47890233993530273
2, Island Records,Mercury Records,0.00047326087951660156,0.37373900413513184
3, Apocalypto,Apocalypto,0.00047206878662109375,0.479123592376709
4, Michelle Kwan,Michelle Kwan,0.0005018711090087891,0.4931812286376953
5, Brother Bear.,Brother Bear,0.0004992485046386719,0.4782421588897705
6, 1965,1963,0.0014584064483642578,0.480252742767334
7, Neal Avron,Neal Avron,0.00048232078552246094,0.4785137176513672
8, The Midlands.,Leicestershire,0.001352548599243164,0.4809000492095947
9, Churros,churro,0.00047850608825683594,0.47905564308166504
10," No, they are not country music bands. Clap Your Hands Say Yeah is an indie rock band and Joywave is an indie rock band.",no,0.0004901885986328125,3.4671971797943115
11," London, England.","London, England",0.0004954338073730469,0.5935201644897461
12," The Wolfgang Press was formed first, in 1983.",The Wolfgang Press,0.00047707557678222656,1.51198410987854
13, Japan,Japan,0.0004994869232177734,0.25246691703796387
14, George I of Greece,George I,0.0004782676696777344,0.6245763301849365
15, Yes.,no,0.00048828125,0.3625662326812744
