idx,generated_response,ground_truth,load_knowledge_time,generate_time
0, Deranged,Deranged,0.13962578773498535,9.090560674667358
1, Wilco,Golden Smog,0.22296524047851562,9.040491104125977
2, Musician and singer.,singer and musician,0.04924917221069336,9.416370868682861
3, Phineas and Ferb.,Phineas and Ferb,0.06780600547790527,9.703997135162354
4, Timati,Timati,0.04963541030883789,9.062174081802368
5, The Texas Revolution.,Texas Revolution,0.0477449893951416,9.316702604293823
6, professional tennis players.,tennis player,0.0631253719329834,9.27938723564148
7," Josh Gordon and Will Speck directed the 2016 American Christmas comedy film ""Office Christmas Party"".",Josh Gordon and Will Speck,0.08110928535461426,11.41198468208313
8," Columbia, Missouri.","Columbia, Missouri, U.S.",0.05058574676513672,9.323550462722778
9, Benghazi,Benghazi,0.06275701522827148,8.914324045181274
10, He played the role of Jimi Hendrix.,Jimi Hendrix,0.09806513786315918,10.121269702911377
11, Edward I of England,Edward I,0.22894644737243652,9.809365272521973
12, New York,New York City,0.15923023223876953,9.074447393417358
13, South Asia.,South Asia,0.053560495376586914,9.190351724624634
14, DC Universe Animated Original Movies.,DC Universe Animated Original Movies,0.07697296142578125,9.596317768096924
15," Yes, both are from the United Kingdom.",no,0.10633611679077148,9.96353816986084
