idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,The Mexican Drug War.,The Mexican Drug War,0.2368619441986084,1.9149177074432373,0.9888447523117065
1,Ridgeland.,"24,047",0.29679250717163086,0.6881844997406006,0.1929171085357666
2,"War of the Worlds (2005) featured Justin Chatwin, who starred in the 2007 movie ""The Invisible"".",War of the Worlds,0.43802547454833984,1.4223957061767578,0.5208920836448669
3,Jon Fratelli (born 1979) is younger than Max Cavalera (born 1969).,Jon Fratelli,0.7344679832458496,1.2414860725402832,0.6357103586196899
4,1936,1936,0.35024523735046387,0.643059492111206,1.0000001192092896
5,Pueblo Bonito.,Pueblo Bonito,0.5694003105163574,0.8291919231414795,0.9881494641304016
6,David Michôd.,David Michôd,5.684118747711182,0.8808553218841553,0.9831251502037048
7,Frank L. Anderson and Barry Poltermann directed the film adaptation of Charles Nelson Reilly's life.,Frank L. Anderson and Barry Poltermann,0.32692837715148926,1.4434187412261963,0.48727208375930786
8,The John Lennon Peace Monument.,Peace & Harmony,0.39551591873168945,0.7639710903167725,0.4705301523208618
9,19th century.,19th century,0.770005464553833,0.6917612552642822,0.9663059115409851
10,Drake Bell.,Drake Bell,0.4373774528503418,0.6497361660003662,0.9802059531211853
11,The BMW X1.,BMW X1,0.3022022247314453,0.6904408931732178,0.9351106286048889
12,"Immingham Power Station, owned by VPI Immingham.","South Killingholme North Lincolnshire, England",0.26271629333496094,0.9322161674499512,0.21471334993839264
13,"Selene, a vampire Death Dealer.",Selene,0.8799571990966797,0.9022278785705566,0.7372285723686218
14,Atmel AVR,AVR,0.30350255966186523,0.7690811157226562,0.7802591323852539
15,1957-1969.,1953 to 1964,0.36304640769958496,0.7641923427581787,0.7979563474655151
