idx,generated_response,ground_truth,load_knowledge_time,generate_time
0, The Mexican Drug War.,The Mexican Drug War,0.12104105949401855,8.95456051826477
1, Ridgeland,"24,047",0.12469100952148438,8.674346923828125
2, The Invisible,War of the Worlds,0.09325051307678223,8.538089275360107
3, Jon Fratelli is younger than Max Cavalera.,Jon Fratelli,0.04987168312072754,9.6690514087677
4, 1936,1936,0.12249326705932617,8.66305422782898
5, Pueblo Bonito,Pueblo Bonito,0.21003103256225586,8.783981561660767
6, David Michôd,David Michôd,0.11511874198913574,8.790706157684326
7, Frank L. Anderson and Barry Poltermann.,Frank L. Anderson and Barry Poltermann,0.049015045166015625,9.583870649337769
8, The John Lennon Peace Monument.,Peace & Harmony,0.06725239753723145,9.06021761894226
9, 19th century.,19th century,0.055815696716308594,8.91993761062622
10, Drake Bell,Drake Bell,0.05619406700134277,8.544314622879028
11, The BMW X1.,BMW X1,0.05227947235107422,8.934496641159058
12, Immingham Power Station.,"South Killingholme North Lincolnshire, England",0.04803204536437988,9.026698589324951
13, Selene,Selene,0.054779767990112305,8.542609691619873
14, Atmel AVR,AVR,0.06328725814819336,8.691102027893066
15, 1958-1961,1953 to 1964,0.06246018409729004,9.051162958145142
