idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,Rudy Giuliani.,Rudy Giuliani,0.0009396076202392578,1.779456615447998,0.974584698677063
1,Recovery (2010),Recovery,0.001064300537109375,0.7233493328094482,0.7908488512039185
2,Forward.,forward,0.0010027885437011719,0.6059107780456543,0.9309850931167603
3,The Battle of the Little Bighorn.,Battle of the Little Bighorn,0.000957489013671875,0.9063370227813721,0.9682575464248657
4,2010 and 2017.,2010 and 2017,0.000986337661743164,0.8108205795288086,0.9671765565872192
5,Independent Spirit Awards.,1986 Independent Spirit Awards,0.0009295940399169922,0.6911616325378418,0.8337880373001099
6,"No, only 7 Year Bitch was based in Washington.",no,0.0009169578552246094,1.0298852920532227,0.18492519855499268
7,Best Motoring.,Best Motoring,0.000997781753540039,0.6454102993011475,0.9547104239463806
8,Ang Lee.,Ang Lee,0.000978708267211914,0.5996131896972656,0.9766092300415039
9,"Mack Sennett held more roles in the film industry, as he was a director, actor, and producer, while Mervyn LeRoy was a director, producer, and occasional actor.",Mervyn LeRoy,0.0009491443634033203,2.1151812076568604,0.5378210544586182
10,Hong Kong and Macau Affairs.,"political, economic and cultural ties",0.0009944438934326172,0.8063778877258301,0.350252240896225
11,The nationality that produced a romance film starring a British-American actress is American.,French,0.0009932518005371094,1.1630539894104004,0.29731109738349915
12,"53,326.","53,326",0.0009646415710449219,0.7343132495880127,0.9814757108688354
13,Basenji,hunting dog,0.0009496212005615234,0.6122879981994629,0.0729445368051529
14,Saturday Night Live.,"""Saturday Night Live""",0.0009658336639404297,0.6829683780670166,0.8942140340805054
15,Neither Strawberry Saroyan nor Hrayr Shahinian have a relationship with a mutual location.,California,0.0009448528289794922,1.315251111984253,0.008108168840408325
16,Alexander Gelfond was born first.,Alexander Osipovich Gelfond,0.0009589195251464844,0.825176477432251,0.6960940957069397
17,"Kangin, Jung Joon-young, Jung Jin-woon, and Lee Chul-woo starred in the 2016 TV series Hitmaker.",Kim Young-woon,0.0009620189666748047,1.869309902191162,0.5012192726135254
18,University of Parma.,the University of Parma,0.0009703636169433594,0.7210478782653809,0.9757188558578491
19,Orchidaceae.,genus in the orchid family,0.0009496212005615234,0.6444523334503174,0.8142101168632507
20,Animated films.,animated,0.0009667873382568359,0.6343204975128174,0.6613497734069824
21,Jessica Biel.,Jessica Biel,0.0009768009185791016,0.6671020984649658,0.976958155632019
22,"Stan Smith is older, born in 1946, while Elena Likhovtseva was born in 1975.","Stanley Roger Smith (born December 14, 1946 in Pasadena, California)",0.0009667873382568359,1.5954995155334473,0.4625057876110077
23,"No, Armand Schaefer was Canadian, but Frederick Wiseman is American.",no,0.0009708404541015625,1.2144458293914795,0.11431638896465302
24,Gallo Record Company,Def Jam Recordings,0.0009937286376953125,0.6710021495819092,0.365822434425354
25,"February 27, 1910","February 27, 1910",0.0009074211120605469,0.7679286003112793,1.0000001192092896
26,Kelly Preston.,Kelly Preston,0.0009822845458984375,0.6344606876373291,0.9851911067962646
27,Mikado.,Mikado,0.0009622573852539062,0.6478939056396484,0.9810373783111572
28,Parrotheads.,Parrotheads,0.0009701251983642578,0.6927568912506104,0.9768342971801758
29,"Adults and children with developmental disabilities, mental health problems, or other special needs.","adults and children with developmental disabilities, mental health problems, or other special needs",0.0009281635284423828,1.1402614116668701,0.9826404452323914
30,"No, Deryck Whibley is from Canada and Sandeul is from South Korea.",no,0.0009524822235107422,1.3753459453582764,0.16396738588809967
31,Preston North End F.C.,Preston North End Football Club,0.0009799003601074219,0.734637975692749,0.8038018345832825
