idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0, Interscope Records,Universal Music Group,0.0005066394805908203,0.6443970203399658,0.16061487793922424
1, Nancy Davis (later Nancy Reagan),Nancy Davis Reagan,0.0005099773406982422,0.9582374095916748,0.9425208568572998
2, Berkshire Hathaway.,"Omaha, Nebraska, United States",0.0005016326904296875,0.6059484481811523,0.2559546232223511
3," January 26, 1978","January 26, 1978",0.0004818439483642578,0.9446401596069336,1.0
4, Angela Lansbury,Dame Angela Brigid Lansbury,0.0005176067352294922,0.48834800720214844,0.8727735877037048
5, Rajshri Productions.,Rajshri Productions,0.0004961490631103516,0.7138955593109131,0.9847331047058105
6," Dunkin' Donuts featured Ryohei Otani in a commercial in 2003, which helped launch his career in Korean entertainment.",a commercial,0.0005104541778564453,3.3899037837982178,0.39517533779144287
7, Real Sociedad.,Real Sociedad,0.0005152225494384766,0.6051838397979736,0.981247067451477
8, Yes.,yes,0.0004928112030029297,0.3654215335845947,0.836855947971344
9, Liberace,Władziu Valentino Liberace,0.0005042552947998047,0.3750433921813965,0.5490571856498718
10, Smokin' Aces.,Smokin' Aces,0.0005085468292236328,0.8374125957489014,0.984143853187561
11, Cliff Young,Cliff Young,0.0005097389221191406,0.3656949996948242,1.0
12, Gerd von Rundstedt.,24 February 1953,0.0004982948303222656,1.0713160037994385,0.08618669211864471
13, Karachi.,Karachi,0.0004961490631103516,0.36690378189086914,0.9695783853530884
14, 14th,fourteenth,0.0005104541778564453,0.5142114162445068,0.735177755355835
15, Alone in Berlin.,Frantz,0.0005066394805908203,0.6050083637237549,0.2036520391702652
